Step,Value,S_High,S_Low,Prob_Normal,Prob_Anomaly,Alarm
497,22.385,0.0000,0.0000,1.0000,0.0000,0
498,22.385,0.0000,0.0000,1.0000,0.0000,0
499,22.385,0.0000,0.0000,1.0000,0.0000,0
500,22.385,0.0000,0.0000,1.0000,0.0000,0
501,22.385,0.0000,0.0000,1.0000,0.0000,0
502,22.385,0.0000,0.0000,1.0000,0.0000,0
503,22.385,0.0000,0.0000,1.0000,0.0000,0
504,22.385,0.0000,0.0000,1.0000,0.0000,0
505,22.385,0.0000,0.0000,1.0000,0.0000,0
506,22.385,0.0000,0.0000,1.0000,0.0000,0
507,22.385,0.0000,0.0000,1.0000,0.0000,0
508,22.385,0.0000,0.0000,1.0000,0.0000,0
509,22.385,0.0000,0.0000,1.0000,0.0000,0
510,22.385,0.0000,0.0000,1.0000,0.0000,0
511,22.385,0.0000,0.0000,1.0000,0.0000,0
512,22.385,0.0000,0.0000,1.0000,0.0000,0
513,22.385,0.0000,0.0000,1.0000,0.0000,0
514,22.385,0.0000,0.0000,1.0000,0.0000,0
515,22.385,0.0000,0.0000,1.0000,0.0000,0
516,22.385,0.0000,0.0000,1.0000,0.0000,0
517,22.385,0.0000,0.0000,1.0000,0.0000,0
518,22.385,0.0000,0.0000,1.0000,0.0000,0
519,22.385,0.0000,0.0000,1.0000,0.0000,0
520,22.385,0.0000,0.0000,1.0000,0.0000,0
521,22.385,0.0000,0.0000,1.0000,0.0000,0
522,22.385,0.0000,0.0000,1.0000,0.0000,0
523,22.385,0.0000,0.0000,1.0000,0.0000,0
524,22.385,0.0000,0.0000,1.0000,0.0000,0
525,22.408,0.0000,0.0000,1.0000,0.0000,0
526,22.408,0.0000,0.0000,1.0000,0.0000,0
527,22.408,0.0000,0.0000,1.0000,0.0000,0
528,22.408,0.0000,0.0000,1.0000,0.0000,0
529,22.408,0.0000,0.0000,1.0000,0.0000,0
530,22.408,0.0000,0.0000,1.0000,0.0000,0
531,22.408,0.0000,0.0000,1.0000,0.0000,0
532,22.408,0.0000,0.0000,1.0000,0.0000,0
533,22.408,0.0000,0.0000,1.0000,0.0000,0
534,22.408,0.0000,0.0000,1.0000,0.0000,0
535,22.408,0.0000,0.0000,1.0000,0.0000,0
536,22.408,0.0000,0.0000,1.0000,0.0000,0
537,22.408,0.0000,0.0000,1.0000,0.0000,0
538,22.408,0.0000,0.0000,1.0000,0.0000,0
539,22.362,0.0000,0.0000,1.0000,0.0000,0
540,22.362,0.0000,0.0000,1.0000,0.0000,0
541,22.362,0.0000,0.0000,1.0000,0.0000,0
542,22.362,0.0000,0.0000,1.0000,0.0000,0
543,22.362,0.0000,0.0000,1.0000,0.0000,0
544,22.362,0.0000,0.0000,1.0000,0.0000,0
545,22.362,0.0000,0.0000,1.0000,0.0000,0
546,22.362,0.0000,0.0000,1.0000,0.0000,0
547,22.362,0.0000,0.0000,1.0000,0.0000,0
548,22.362,0.0000,0.0000,1.0000,0.0000,0
549,22.362,0.0000,0.0000,1.0000,0.0000,0
550,22.362,0.0000,0.0000,1.0000,0.0000,0
551,22.362,0.0000,0.0000,1.0000,0.0000,0
552,22.362,0.0000,0.0000,1.0000,0.0000,0
553,22.524,0.0000,0.0000,1.0000,0.0000,0
554,22.524,0.0000,0.0000,1.0000,0.0000,0
555,22.524,0.0000,0.0000,1.0000,0.0000,0
556,22.524,0.0000,0.0000,1.0000,0.0000,0
557,22.524,0.0000,0.0000,1.0000,0.0000,0
558,22.524,0.0000,0.0000,1.0000,0.0000,0
559,22.524,0.0000,0.0000,1.0000,0.0000,0
560,22.524,0.0000,0.0000,1.0000,0.0000,0
561,22.524,0.0000,0.0000,1.0000,0.0000,0
562,22.524,0.0000,0.0000,1.0000,0.0000,0
563,22.524,0.0000,0.0000,1.0000,0.0000,0
564,22.524,0.0000,0.0000,1.0000,0.0000,0
565,22.524,0.0000,0.0000,1.0000,0.0000,0
566,22.524,0.0000,0.0000,1.0000,0.0000,0
567,22.524,0.0000,0.0000,1.0000,0.0000,0
568,22.524,0.0000,0.0000,1.0000,0.0000,0
569,22.524,0.0000,0.0000,1.0000,0.0000,0
570,22.524,0.0000,0.0000,1.0000,0.0000,0
571,22.524,0.0000,0.0000,1.0000,0.0000,0
572,22.524,0.0000,0.0000,1.0000,0.0000,0
573,22.524,0.0000,0.0000,1.0000,0.0000,0
574,22.524,0.0000,0.0000,1.0000,0.0000,0
575,22.524,0.0000,0.0000,1.0000,0.0000,0
576,22.524,0.0000,0.0000,1.0000,0.0000,0
577,22.524,0.0000,0.0000,1.0000,0.0000,0
578,22.524,0.0000,0.0000,1.0000,0.0000,0
579,22.524,0.0000,0.0000,1.0000,0.0000,0
580,22.524,0.0000,0.0000,1.0000,0.0000,0
581,22.548,0.0000,0.0000,1.0000,0.0000,0
582,22.548,0.0000,0.0000,1.0000,0.0000,0
583,22.548,0.0000,0.0000,1.0000,0.0000,0
584,22.548,0.0000,0.0000,1.0000,0.0000,0
585,22.548,0.0000,0.0000,1.0000,0.0000,0
586,22.548,0.0000,0.0000,1.0000,0.0000,0
587,22.548,0.0000,0.0000,1.0000,0.0000,0
588,22.548,0.0000,0.0000,1.0000,0.0000,0
589,22.548,0.0000,0.0000,1.0000,0.0000,0
590,22.548,0.0000,0.0000,1.0000,0.0000,0
591,22.548,0.0000,0.0000,1.0000,0.0000,0
592,22.548,0.0000,0.0000,1.0000,0.0000,0
593,22.548,0.0000,0.0000,1.0000,0.0000,0
594,22.548,0.0000,0.0000,1.0000,0.0000,0
595,22.594,0.0000,0.0000,1.0000,0.0000,0
596,22.594,0.0000,0.0000,1.0000,0.0000,0
597,22.594,0.0000,0.0000,1.0000,0.0000,0
598,22.594,0.0000,0.0000,1.0000,0.0000,0
599,22.594,0.0000,0.0000,1.0000,0.0000,0
600,22.594,0.0000,0.0000,1.0000,0.0000,0
601,22.594,0.0000,0.0000,1.0000,0.0000,0
602,22.594,0.0000,0.0000,1.0000,0.0000,0
603,22.594,0.0000,0.0000,1.0000,0.0000,0
604,22.594,0.0000,0.0000,1.0000,0.0000,0
605,22.594,0.0000,0.0000,1.0000,0.0000,0
606,22.594,0.0000,0.0000,1.0000,0.0000,0
607,22.594,0.0000,0.0000,1.0000,0.0000,0
608,22.594,0.0000,0.0000,1.0000,0.0000,0
609,22.548,0.0000,0.0000,1.0000,0.0000,0
610,22.548,0.0000,0.0000,1.0000,0.0000,0
611,22.548,0.0000,0.0000,1.0000,0.0000,0
612,22.548,0.0000,0.0000,1.0000,0.0000,0
613,22.548,0.0000,0.0000,1.0000,0.0000,0
614,22.548,0.0000,0.0000,1.0000,0.0000,0
615,22.548,0.0000,0.0000,1.0000,0.0000,0
616,22.548,0.0000,0.0000,1.0000,0.0000,0
617,22.548,0.0000,0.0000,1.0000,0.0000,0
618,22.548,0.0000,0.0000,1.0000,0.0000,0
619,22.548,0.0000,0.0000,1.0000,0.0000,0
620,22.548,0.0000,0.0000,1.0000,0.0000,0
621,22.548,0.0000,0.0000,1.0000,0.0000,0
622,22.548,0.0000,0.0000,1.0000,0.0000,0
623,22.548,0.0000,0.0000,1.0000,0.0000,0
624,22.710,0.0000,0.0000,1.0000,0.0000,0
625,22.710,0.0000,0.0000,1.0000,0.0000,0
626,22.710,0.0000,0.0000,1.0000,0.0000,0
627,22.710,0.0000,0.0000,1.0000,0.0000,0
628,22.710,0.0000,0.0000,1.0000,0.0000,0
629,22.710,0.0000,0.0000,1.0000,0.0000,0
630,22.710,0.0000,0.0000,1.0000,0.0000,0
631,22.710,0.0000,0.0000,1.0000,0.0000,0
632,22.710,0.0000,0.0000,1.0000,0.0000,0
633,22.710,0.0000,0.0000,1.0000,0.0000,0
634,22.710,0.0000,0.0000,1.0000,0.0000,0
635,22.710,0.0000,0.0000,1.0000,0.0000,0
636,22.710,0.0000,0.0000,1.0000,0.0000,0
637,22.710,0.0000,0.0000,1.0000,0.0000,0
638,22.664,0.0000,0.0000,1.0000,0.0000,0
639,22.664,0.0000,0.0000,1.0000,0.0000,0
640,22.664,0.0000,0.0000,1.0000,0.0000,0
641,22.664,0.0000,0.0000,1.0000,0.0000,0
642,22.664,0.0000,0.0000,1.0000,0.0000,0
643,22.664,0.0000,0.0000,1.0000,0.0000,0
644,22.664,0.0000,0.0000,1.0000,0.0000,0
645,22.664,0.0000,0.0000,1.0000,0.0000,0
646,22.664,0.0000,0.0000,1.0000,0.0000,0
647,22.664,0.0000,0.0000,1.0000,0.0000,0
648,22.664,0.0000,0.0000,1.0000,0.0000,0
649,22.664,0.0000,0.0000,1.0000,0.0000,0
650,22.664,0.0000,0.0000,1.0000,0.0000,0
651,22.548,0.0000,0.0000,1.0000,0.0000,0
652,22.548,0.0000,0.0000,1.0000,0.0000,0
653,22.548,0.0000,0.0000,1.0000,0.0000,0
654,22.548,0.0000,0.0000,1.0000,0.0000,0
655,22.548,0.0000,0.0000,1.0000,0.0000,0
656,22.548,0.0000,0.0000,1.0000,0.0000,0
657,22.548,0.0000,0.0000,1.0000,0.0000,0
658,22.548,0.0000,0.0000,1.0000,0.0000,0
659,22.548,0.0000,0.0000,1.0000,0.0000,0
660,22.548,0.0000,0.0000,1.0000,0.0000,0
661,22.548,0.0000,0.0000,1.0000,0.0000,0
662,22.548,0.0000,0.0000,1.0000,0.0000,0
663,22.548,0.0000,0.0000,1.0000,0.0000,0
664,22.780,0.0000,0.0000,1.0000,0.0000,0
665,22.780,0.0000,0.0000,1.0000,0.0000,0
666,22.780,0.0000,0.0000,1.0000,0.0000,0
667,22.780,0.0000,0.0000,1.0000,0.0000,0
668,22.780,0.0000,0.0000,1.0000,0.0000,0
669,22.780,0.0000,0.0000,1.0000,0.0000,0
670,22.780,0.0000,0.0000,1.0000,0.0000,0
671,22.780,0.0000,0.0000,1.0000,0.0000,0
672,22.780,0.0000,0.0000,1.0000,0.0000,0
673,22.780,0.0000,0.0000,1.0000,0.0000,0
674,22.780,0.0000,0.0000,1.0000,0.0000,0
675,22.780,0.0000,0.0000,1.0000,0.0000,0
676,22.780,0.0000,0.0000,1.0000,0.0000,0
677,22.780,0.0000,0.0000,1.0000,0.0000,0
678,22.710,0.0000,0.0000,1.0000,0.0000,0
679,22.710,0.0000,0.0000,1.0000,0.0000,0
680,22.710,0.0000,0.0000,1.0000,0.0000,0
681,22.710,0.0000,0.0000,1.0000,0.0000,0
682,22.710,0.0000,0.0000,1.0000,0.0000,0
683,22.710,0.0000,0.0000,1.0000,0.0000,0
684,22.710,0.0000,0.0000,1.0000,0.0000,0
685,22.710,0.0000,0.0000,1.0000,0.0000,0
686,22.710,0.0000,0.0000,1.0000,0.0000,0
687,22.710,0.0000,0.0000,1.0000,0.0000,0
688,22.710,0.0000,0.0000,1.0000,0.0000,0
689,22.710,0.0000,0.0000,1.0000,0.0000,0
690,22.710,0.0000,0.0000,1.0000,0.0000,0
691,22.710,0.0000,0.0000,1.0000,0.0000,0
692,22.780,0.0000,0.0000,1.0000,0.0000,0
693,22.780,0.0000,0.0000,1.0000,0.0000,0
694,22.780,0.0000,0.0000,1.0000,0.0000,0
695,22.780,0.0000,0.0000,1.0000,0.0000,0
696,22.780,0.0000,0.0000,1.0000,0.0000,0
697,22.780,0.0000,0.0000,1.0000,0.0000,0
698,22.780,0.0000,0.0000,1.0000,0.0000,0
699,22.780,0.0000,0.0000,1.0000,0.0000,0
700,22.780,0.0000,0.0000,1.0000,0.0000,0
701,22.780,0.0000,0.0000,1.0000,0.0000,0
702,22.780,0.0000,0.0000,1.0000,0.0000,0
703,22.780,0.0000,0.0000,1.0000,0.0000,0
704,22.780,0.0000,0.0000,1.0000,0.0000,0
705,22.850,0.0000,0.0000,1.0000,0.0000,0
706,22.850,0.0000,0.0000,1.0000,0.0000,0
707,22.850,0.0000,0.0000,1.0000,0.0000,0
708,22.850,0.0000,0.0000,1.0000,0.0000,0
709,22.850,0.0000,0.0000,1.0000,0.0000,0
710,22.850,0.0000,0.0000,1.0000,0.0000,0
711,22.850,0.0000,0.0000,1.0000,0.0000,0
712,22.850,0.0000,0.0000,1.0000,0.0000,0
713,22.850,0.0000,0.0000,1.0000,0.0000,0
714,22.850,0.0000,0.0000,1.0000,0.0000,0
715,22.850,0.0000,0.0000,1.0000,0.0000,0
716,22.850,0.0000,0.0000,1.0000,0.0000,0
717,22.850,0.0000,0.0000,1.0000,0.0000,0
718,22.850,0.0000,0.0000,1.0000,0.0000,0
719,22.850,0.0000,0.0000,1.0000,0.0000,0
720,22.780,0.0000,0.0000,1.0000,0.0000,0
721,22.780,0.0000,0.0000,1.0000,0.0000,0
722,22.780,0.0000,0.0000,1.0000,0.0000,0
723,22.780,0.0000,0.0000,1.0000,0.0000,0
724,22.780,0.0000,0.0000,1.0000,0.0000,0
725,22.780,0.0000,0.0000,1.0000,0.0000,0
726,22.780,0.0000,0.0000,1.0000,0.0000,0
727,22.780,0.0000,0.0000,1.0000,0.0000,0
728,22.780,0.0000,0.0000,1.0000,0.0000,0
729,22.780,0.0000,0.0000,1.0000,0.0000,0
730,22.780,0.0000,0.0000,1.0000,0.0000,0
731,22.780,0.0000,0.0000,1.0000,0.0000,0
732,22.780,0.0000,0.0000,1.0000,0.0000,0
733,22.780,0.0000,0.0000,1.0000,0.0000,0
734,22.780,0.0000,0.0000,1.0000,0.0000,0
735,22.873,0.0000,0.0000,1.0000,0.0000,0
736,22.873,0.0000,0.0000,1.0000,0.0000,0
737,22.873,0.0000,0.0000,1.0000,0.0000,0
738,22.873,0.0000,0.0000,1.0000,0.0000,0
739,22.873,0.0000,0.0000,1.0000,0.0000,0
740,22.873,0.0000,0.0000,1.0000,0.0000,0
741,22.873,0.0000,0.0000,1.0000,0.0000,0
742,22.873,0.0000,0.0000,1.0000,0.0000,0
743,22.873,0.0000,0.0000,1.0000,0.0000,0
744,22.873,0.0000,0.0000,1.0000,0.0000,0
745,22.873,0.0000,0.0000,1.0000,0.0000,0
746,22.873,0.0000,0.0000,1.0000,0.0000,0
747,22.873,0.0000,0.0000,1.0000,0.0000,0
748,22.873,0.0000,0.0000,1.0000,0.0000,0
749,22.920,0.0000,0.0000,1.0000,0.0000,0
750,22.920,0.0000,0.0000,1.0000,0.0000,0
751,22.920,0.0000,0.0000,1.0000,0.0000,0
752,22.920,0.0000,0.0000,1.0000,0.0000,0
753,22.920,0.0000,0.0000,1.0000,0.0000,0
754,22.920,0.0000,0.0000,1.0000,0.0000,0
755,22.920,0.0000,0.0000,1.0000,0.0000,0
756,22.920,0.0000,0.0000,1.0000,0.0000,0
757,22.920,0.0000,0.0000,1.0000,0.0000,0
758,22.920,0.0000,0.0000,1.0000,0.0000,0
759,22.920,0.0000,0.0000,1.0000,0.0000,0
760,22.920,0.0000,0.0000,1.0000,0.0000,0
761,22.920,0.0000,0.0000,1.0000,0.0000,0
762,22.920,0.0000,0.0000,1.0000,0.0000,0
763,22.943,0.0000,0.0000,1.0000,0.0000,0
764,22.943,0.0000,0.0000,1.0000,0.0000,0
765,22.943,0.0000,0.0000,1.0000,0.0000,0
766,22.943,0.0000,0.0000,1.0000,0.0000,0
767,22.943,0.0000,0.0000,1.0000,0.0000,0
768,22.943,0.0000,0.0000,1.0000,0.0000,0
769,22.943,0.0000,0.0000,1.0000,0.0000,0
770,22.943,0.0000,0.0000,1.0000,0.0000,0
771,22.943,0.0000,0.0000,1.0000,0.0000,0
772,22.943,0.0000,0.0000,1.0000,0.0000,0
773,22.943,0.0000,0.0000,1.0000,0.0000,0
774,22.943,0.0000,0.0000,1.0000,0.0000,0
775,22.943,0.0000,0.0000,1.0000,0.0000,0
776,22.943,0.0000,0.0000,1.0000,0.0000,0
777,22.943,0.0000,0.0000,1.0000,0.0000,0
778,22.943,0.0000,0.0000,1.0000,0.0000,0
779,22.943,0.0000,0.0000,1.0000,0.0000,0
780,22.943,0.0000,0.0000,1.0000,0.0000,0
781,22.943,0.0000,0.0000,1.0000,0.0000,0
782,22.943,0.0000,0.0000,1.0000,0.0000,0
783,22.943,0.0000,0.0000,1.0000,0.0000,0
784,22.943,0.0000,0.0000,1.0000,0.0000,0
785,22.943,0.0000,0.0000,1.0000,0.0000,0
786,22.943,0.0000,0.0000,1.0000,0.0000,0
787,22.943,0.0000,0.0000,1.0000,0.0000,0
788,22.943,0.0000,0.0000,1.0000,0.0000,0
789,22.966,0.0000,0.0000,1.0000,0.0000,0
790,22.966,0.0000,0.0000,1.0000,0.0000,0
791,22.966,0.0000,0.0000,1.0000,0.0000,0
792,22.966,0.0000,0.0000,1.0000,0.0000,0
793,22.966,0.0000,0.0000,1.0000,0.0000,0
794,22.966,0.0000,0.0000,1.0000,0.0000,0
795,22.966,0.0000,0.0000,1.0000,0.0000,0
796,22.966,0.0000,0.0000,1.0000,0.0000,0
797,22.966,0.0000,0.0000,1.0000,0.0000,0
798,22.966,0.0000,0.0000,1.0000,0.0000,0
799,22.966,0.0000,0.0000,1.0000,0.0000,0
800,22.966,0.0000,0.0000,1.0000,0.0000,0
801,22.966,0.0000,0.0000,1.0000,0.0000,0
802,22.966,0.0000,0.0000,1.0000,0.0000,0
803,22.966,0.0000,0.0000,1.0000,0.0000,0
804,22.896,0.0000,0.0000,1.0000,0.0000,0
805,22.896,0.0000,0.0000,1.0000,0.0000,0
806,22.896,0.0000,0.0000,1.0000,0.0000,0
807,22.896,0.0000,0.0000,1.0000,0.0000,0
808,22.896,0.0000,0.0000,1.0000,0.0000,0
809,22.896,0.0000,0.0000,1.0000,0.0000,0
810,22.896,0.0000,0.0000,1.0000,0.0000,0
811,22.896,0.0000,0.0000,1.0000,0.0000,0
812,22.896,0.0000,0.0000,1.0000,0.0000,0
813,22.896,0.0000,0.0000,1.0000,0.0000,0
814,22.896,0.0000,0.0000,1.0000,0.0000,0
815,22.896,0.0000,0.0000,1.0000,0.0000,0
816,23.013,0.0000,0.0000,1.0000,0.0000,0
817,23.013,0.0000,0.0000,1.0000,0.0000,0
818,23.013,0.0000,0.0000,1.0000,0.0000,0
819,23.013,0.0000,0.0000,1.0000,0.0000,0
820,23.013,0.0000,0.0000,1.0000,0.0000,0
821,23.013,0.0000,0.0000,1.0000,0.0000,0
822,23.013,0.0000,0.0000,1.0000,0.0000,0
823,23.013,0.0000,0.0000,1.0000,0.0000,0
824,23.013,0.0000,0.0000,1.0000,0.0000,0
825,23.013,0.0000,0.0000,1.0000,0.0000,0
826,23.013,0.0000,0.0000,1.0000,0.0000,0
827,23.013,0.0000,0.0000,1.0000,0.0000,0
828,23.013,0.0000,0.0000,1.0000,0.0000,0
829,23.013,0.0000,0.0000,1.0000,0.0000,0
830,23.013,0.0000,0.0000,1.0000,0.0000,0
831,23.013,0.0000,0.0000,1.0000,0.0000,0
832,23.013,0.0000,0.0000,1.0000,0.0000,0
833,23.013,0.0000,0.0000,1.0000,0.0000,0
834,23.013,0.0000,0.0000,1.0000,0.0000,0
835,23.013,0.0000,0.0000,1.0000,0.0000,0
836,23.013,0.0000,0.0000,1.0000,0.0000,0
837,23.013,0.0000,0.0000,1.0000,0.0000,0
838,23.013,0.0000,0.0000,1.0000,0.0000,0
839,23.013,0.0000,0.0000,1.0000,0.0000,0
840,23.013,0.0000,0.0000,1.0000,0.0000,0
841,23.013,0.0000,0.0000,1.0000,0.0000,0
842,23.013,0.0000,0.0000,1.0000,0.0000,0
843,23.013,0.0000,0.0000,1.0000,0.0000,0
844,23.013,0.0000,0.0000,1.0000,0.0000,0
845,22.989,0.0000,0.0000,1.0000,0.0000,0
846,22.989,0.0000,0.0000,1.0000,0.0000,0
847,22.989,0.0000,0.0000,1.0000,0.0000,0
848,22.989,0.0000,0.0000,1.0000,0.0000,0
849,22.989,0.0000,0.0000,1.0000,0.0000,0
850,22.989,0.0000,0.0000,1.0000,0.0000,0
851,22.989,0.0000,0.0000,1.0000,0.0000,0
852,22.989,0.0000,0.0000,1.0000,0.0000,0
853,22.989,0.0000,0.0000,1.0000,0.0000,0
854,22.989,0.0000,0.0000,1.0000,0.0000,0
855,22.989,0.0000,0.0000,1.0000,0.0000,0
856,22.989,0.0000,0.0000,1.0000,0.0000,0
857,22.989,0.0000,0.0000,1.0000,0.0000,0
858,22.989,0.0000,0.0000,1.0000,0.0000,0
859,23.082,0.0000,0.0000,1.0000,0.0000,0
860,23.082,0.0000,0.0000,1.0000,0.0000,0
861,23.082,0.0000,0.0000,1.0000,0.0000,0
862,23.082,0.0000,0.0000,1.0000,0.0000,0
863,23.082,0.0000,0.0000,1.0000,0.0000,0
864,23.082,0.0000,0.0000,1.0000,0.0000,0
865,23.082,0.0000,0.0000,1.0000,0.0000,0
866,23.082,0.0000,0.0000,1.0000,0.0000,0
867,23.082,0.0000,0.0000,1.0000,0.0000,0
868,23.082,0.0000,0.0000,1.0000,0.0000,0
869,23.082,0.0000,0.0000,1.0000,0.0000,0
870,23.082,0.0000,0.0000,1.0000,0.0000,0
871,23.082,0.0000,0.0000,1.0000,0.0000,0
872,23.082,0.0000,0.0000,1.0000,0.0000,0
873,23.222,0.0000,0.0000,1.0000,0.0000,0
874,23.222,0.0000,0.0000,1.0000,0.0000,0
875,23.222,0.0000,0.0000,1.0000,0.0000,0
876,23.222,0.0000,0.0000,1.0000,0.0000,0
877,23.222,0.0000,0.0000,1.0000,0.0000,0
878,23.222,0.0000,0.0000,1.0000,0.0000,0
879,23.222,0.0000,0.0000,1.0000,0.0000,0
880,23.222,0.0000,0.0000,1.0000,0.0000,0
881,23.222,0.0000,0.0000,1.0000,0.0000,0
882,23.222,0.0000,0.0000,1.0000,0.0000,0
883,23.222,0.0000,0.0000,1.0000,0.0000,0
884,23.222,0.0000,0.0000,1.0000,0.0000,0
885,23.222,0.0000,0.0000,1.0000,0.0000,0
886,23.222,0.0000,0.0000,1.0000,0.0000,0
887,23.152,0.0000,0.0000,1.0000,0.0000,0
888,23.152,0.0000,0.0000,1.0000,0.0000,0
889,23.152,0.0000,0.0000,1.0000,0.0000,0
890,23.152,0.0000,0.0000,1.0000,0.0000,0
891,23.152,0.0000,0.0000,1.0000,0.0000,0
892,23.152,0.0000,0.0000,1.0000,0.0000,0
893,23.152,0.0000,0.0000,1.0000,0.0000,0
894,23.152,0.0000,0.0000,1.0000,0.0000,0
895,23.152,0.0000,0.0000,1.0000,0.0000,0
896,23.152,0.0000,0.0000,1.0000,0.0000,0
897,23.152,0.0000,0.0000,1.0000,0.0000,0
898,23.152,0.0000,0.0000,1.0000,0.0000,0
899,23.152,0.0000,0.0000,1.0000,0.0000,0
900,23.152,0.0000,0.0000,1.0000,0.0000,0
901,23.129,0.0000,0.0000,1.0000,0.0000,0
902,23.129,0.0000,0.0000,1.0000,0.0000,0
903,23.129,0.0000,0.0000,1.0000,0.0000,0
904,23.129,0.0000,0.0000,1.0000,0.0000,0
905,23.129,0.0000,0.0000,1.0000,0.0000,0
906,23.129,0.0000,0.0000,1.0000,0.0000,0
907,23.129,0.0000,0.0000,1.0000,0.0000,0
908,23.129,0.0000,0.0000,1.0000,0.0000,0
909,23.129,0.0000,0.0000,1.0000,0.0000,0
910,23.129,0.0000,0.0000,1.0000,0.0000,0
911,23.129,0.0000,0.0000,1.0000,0.0000,0
912,23.129,0.0000,0.0000,1.0000,0.0000,0
913,23.129,0.0000,0.0000,1.0000,0.0000,0
914,23.338,0.0000,0.0000,1.0000,0.0000,0
915,23.338,0.0000,0.0000,1.0000,0.0000,0
916,23.338,0.0000,0.0000,1.0000,0.0000,0
917,23.338,0.0000,0.0000,1.0000,0.0000,0
918,23.338,0.0000,0.0000,1.0000,0.0000,0
919,23.338,0.0000,0.0000,1.0000,0.0000,0
920,23.338,0.0000,0.0000,1.0000,0.0000,0
921,23.338,0.0000,0.0000,1.0000,0.0000,0
922,23.338,0.0000,0.0000,1.0000,0.0000,0
923,23.338,0.0000,0.0000,1.0000,0.0000,0
924,23.338,0.0000,0.0000,1.0000,0.0000,0
925,23.338,0.0000,0.0000,1.0000,0.0000,0
926,23.338,0.0000,0.0000,1.0000,0.0000,0
927,23.338,0.0000,0.0000,1.0000,0.0000,0
928,23.199,0.0000,0.0000,1.0000,0.0000,0
929,23.199,0.0000,0.0000,1.0000,0.0000,0
930,23.199,0.0000,0.0000,1.0000,0.0000,0
931,23.199,0.0000,0.0000,1.0000,0.0000,0
932,23.199,0.0000,0.0000,1.0000,0.0000,0
933,23.199,0.0000,0.0000,1.0000,0.0000,0
934,23.199,0.0000,0.0000,1.0000,0.0000,0
935,23.199,0.0000,0.0000,1.0000,0.0000,0
936,23.199,0.0000,0.0000,1.0000,0.0000,0
937,23.199,0.0000,0.0000,1.0000,0.0000,0
938,23.199,0.0000,0.0000,1.0000,0.0000,0
939,23.199,0.0000,0.0000,1.0000,0.0000,0
940,23.199,0.0000,0.0000,1.0000,0.0000,0
941,23.199,0.0000,0.0000,1.0000,0.0000,0
942,23.338,0.0000,0.0000,1.0000,0.0000,0
943,23.338,0.0000,0.0000,1.0000,0.0000,0
944,23.338,0.0000,0.0000,1.0000,0.0000,0
945,23.338,0.0000,0.0000,1.0000,0.0000,0
946,23.338,0.0000,0.0000,1.0000,0.0000,0
947,23.338,0.0000,0.0000,1.0000,0.0000,0
948,23.338,0.0000,0.0000,1.0000,0.0000,0
949,23.338,0.0000,0.0000,1.0000,0.0000,0
950,23.338,0.0000,0.0000,1.0000,0.0000,0
951,23.338,0.0000,0.0000,1.0000,0.0000,0
952,23.338,0.0000,0.0000,1.0000,0.0000,0
953,23.338,0.0000,0.0000,1.0000,0.0000,0
954,23.338,0.0000,0.0000,1.0000,0.0000,0
955,23.338,0.0000,0.0000,1.0000,0.0000,0
956,23.408,0.0000,0.0000,1.0000,0.0000,0
957,23.408,0.0000,0.0000,1.0000,0.0000,0
958,23.408,0.0000,0.0000,1.0000,0.0000,0
959,23.408,0.0000,0.0000,1.0000,0.0000,0
960,23.408,0.0000,0.0000,1.0000,0.0000,0
961,23.408,0.0000,0.0000,1.0000,0.0000,0
962,23.408,0.0000,0.0000,1.0000,0.0000,0
963,23.408,0.0000,0.0000,1.0000,0.0000,0
964,23.408,0.0000,0.0000,1.0000,0.0000,0
965,23.408,0.0000,0.0000,1.0000,0.0000,0
966,23.408,0.0000,0.0000,1.0000,0.0000,0
967,23.408,0.0000,0.0000,1.0000,0.0000,0
968,23.408,0.0000,0.0000,1.0000,0.0000,0
969,23.408,0.0000,0.0000,1.0000,0.0000,0
970,23.315,0.0000,0.0000,1.0000,0.0000,0
971,23.315,0.0000,0.0000,1.0000,0.0000,0
972,23.315,0.0000,0.0000,1.0000,0.0000,0
973,23.315,0.0000,0.0000,1.0000,0.0000,0
974,23.315,0.0000,0.0000,1.0000,0.0000,0
975,23.315,0.0000,0.0000,1.0000,0.0000,0
976,23.315,0.0000,0.0000,1.0000,0.0000,0
977,23.315,0.0000,0.0000,1.0000,0.0000,0
978,23.315,0.0000,0.0000,1.0000,0.0000,0
979,23.315,0.0000,0.0000,1.0000,0.0000,0
980,23.315,0.0000,0.0000,1.0000,0.0000,0
981,23.315,0.0000,0.0000,1.0000,0.0000,0
982,23.315,0.0000,0.0000,1.0000,0.0000,0
983,23.338,0.0000,0.0000,1.0000,0.0000,0
984,23.338,0.0000,0.0000,1.0000,0.0000,0
985,23.338,0.0000,0.0000,1.0000,0.0000,0
986,23.338,0.0000,0.0000,1.0000,0.0000,0
987,23.338,0.0000,0.0000,1.0000,0.0000,0
988,23.338,0.0000,0.0000,1.0000,0.0000,0
989,23.338,0.0000,0.0000,1.0000,0.0000,0
990,23.338,0.0000,0.0000,1.0000,0.0000,0
991,23.338,0.0000,0.0000,1.0000,0.0000,0
992,23.338,0.0000,0.0000,1.0000,0.0000,0
993,23.338,0.0000,0.0000,1.0000,0.0000,0
994,23.338,0.0000,0.0000,1.0000,0.0000,0
